TOUCHPOINT_ID,CUSTOMER_ID,SESSION_ID,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_TYPE,CHANNEL,CAMPAIGN_ID,PAGES_VIEWED,CART_ADDITIONS,CART_VALUE,CONVERTED_FLAG,TRANSACTION_ID,DEVICE_TYPE,STORE_ID
3554,6,S101334,2025-02-14,Store Visit,Walk-in,N/A,2,4,124.98,True,101334.0,InStore,1006.0
3555,8,S101351,2025-02-17,Store Visit,Walk-in,N/A,8,5,59.99,True,101351.0,InStore,1044.0
3556,65,S101355,2025-02-02,Store Visit,Walk-in,N/A,3,2,42.99,True,101355.0,InStore,1018.0
3557,75,S101382,2025-02-15,Store Visit,Walk-in,N/A,7,4,284.97,True,101382.0,InStore,1038.0
3558,40,S101386,2025-02-06,Store Visit,Walk-in,102.0,2,5,164.98,True,101386.0,InStore,1046.0
3559,23,S101391,2025-02-05,Store Visit,Walk-in,N/A,1,5,129.99,True,101391.0,InStore,1005.0
3560,52,S101419,2025-02-25,Store Visit,Walk-in,N/A,5,4,84.99,True,101419.0,InStore,1019.0
3561,61,S101423,2025-02-26,Store Visit,Walk-in,N/A,6,4,279.96,True,101423.0,InStore,1001.0
3562,59,S101486,2025-03-17,Store Visit,Walk-in,N/A,7,0,337.97,True,101486.0,InStore,1045.0
3563,97,S101487,2025-03-06,Store Visit,Walk-in,N/A,1,3,59.99,True,101487.0,InStore,1035.0
3564,11,S101495,2025-03-21,Store Visit,Walk-in,N/A,1,5,359.97,True,101495.0,InStore,1030.0
3565,66,S101521,2025-03-18,Store Visit,Walk-in,N/A,10,0,249.98,True,101521.0,InStore,1024.0
3566,99,S101525,2025-03-31,Store Visit,Walk-in,N/A,10,2,89.99,True,101525.0,InStore,1011.0
3567,96,S101533,2025-03-29,Store Visit,Walk-in,N/A,4,2,264.98,True,101533.0,InStore,1025.0
3568,18,S101543,2025-03-17,Store Visit,Walk-in,N/A,3,5,189.99,True,101543.0,InStore,1016.0
3569,98,S101561,2025-03-15,Store Visit,Walk-in,N/A,9,2,464.98,True,101561.0,InStore,1047.0
3570,85,S101569,2025-03-12,Store Visit,Walk-in,N/A,4,3,99.99,True,101569.0,InStore,1015.0
3571,22,S101570,2025-03-28,Store Visit,Walk-in,N/A,3,0,189.99,True,101570.0,InStore,1035.0
3572,14,S101575,2025-03-30,Store Visit,Walk-in,N/A,5,1,249.99,True,101575.0,InStore,1023.0
3573,9,S101577,2025-03-09,Store Visit,Walk-in,N/A,2,3,94.99,True,101577.0,InStore,1034.0
3574,27,S101578,2025-03-09,Store Visit,Walk-in,N/A,10,3,44.99,True,101578.0,InStore,1041.0
3575,65,S101579,2025-03-19,Store Visit,Walk-in,N/A,5,2,99.99,True,101579.0,InStore,1040.0
3576,28,S101586,2025-03-12,Store Visit,Walk-in,N/A,5,1,312.97,True,101586.0,InStore,1001.0
3577,32,S101589,2025-03-15,Store Visit,Walk-in,N/A,10,1,524.97,True,101589.0,InStore,1010.0
3578,54,S101601,2025-03-15,Store Visit,Walk-in,N/A,5,5,249.98,True,101601.0,InStore,1030.0
3579,81,S101609,2025-03-24,Store Visit,Walk-in,N/A,4,2,84.99,True,101609.0,InStore,1041.0
3580,13,S101628,2025-03-23,Store Visit,Walk-in,N/A,2,5,34.99,True,101628.0,InStore,1003.0
3581,29,S101630,2025-03-08,Store Visit,Walk-in,N/A,6,4,44.99,True,101630.0,InStore,1043.0
3582,22,S101634,2025-03-20,Store Visit,Walk-in,N/A,8,3,34.99,True,101634.0,InStore,1034.0
3583,100,S101636,2025-03-05,Store Visit,Walk-in,N/A,4,1,84.99,True,101636.0,InStore,1047.0
3584,46,S101644,2025-03-11,Store Visit,Walk-in,N/A,4,1,42.99,True,101644.0,InStore,1020.0
3585,83,S101722,2025-04-30,Store Visit,Walk-in,N/A,6,4,229.98,True,101722.0,InStore,1041.0
3586,28,S101752,2025-04-26,Store Visit,Walk-in,N/A,2,3,314.97,True,101752.0,InStore,1038.0
3587,12,S101758,2025-04-07,Store Visit,Walk-in,N/A,9,4,69.99,True,101758.0,InStore,1042.0
3588,82,S101759,2025-04-27,Store Visit,Walk-in,N/A,4,1,499.97,True,101759.0,InStore,1043.0
3589,55,S101760,2025-04-07,Store Visit,Walk-in,118.0,9,4,169.99,True,101760.0,InStore,1036.0
3590,66,S101764,2025-04-17,Store Visit,Walk-in,104.0,1,2,129.99,True,101764.0,InStore,1041.0
3591,23,S101780,2025-04-08,Store Visit,Walk-in,N/A,9,4,134.99,True,101780.0,InStore,1043.0
3592,36,S101781,2025-04-05,Store Visit,Walk-in,N/A,6,4,159.99,True,101781.0,InStore,1004.0
3593,1,S101799,2025-04-19,Store Visit,Walk-in,N/A,1,0,134.99,True,101799.0,InStore,1040.0
3594,8,S101809,2025-04-04,Store Visit,Walk-in,N/A,7,0,44.99,True,101809.0,InStore,1040.0
3595,8,S101810,2025-04-06,Store Visit,Walk-in,N/A,3,3,99.99,True,101810.0,InStore,1021.0
3596,52,S101823,2025-04-21,Store Visit,Walk-in,N/A,9,4,414.97,True,101823.0,InStore,1020.0
3597,15,S101843,2025-04-06,Store Visit,Walk-in,N/A,6,1,99.99,True,101843.0,InStore,1009.0
3598,29,S101848,2025-04-21,Store Visit,Walk-in,N/A,9,5,159.99,True,101848.0,InStore,1003.0
3599,82,S101849,2025-04-05,Store Visit,Walk-in,N/A,8,5,134.99,True,101849.0,InStore,1002.0
3600,11,S101869,2025-04-28,Store Visit,Walk-in,N/A,7,3,229.99,True,101869.0,InStore,1029.0
3601,82,S101871,2025-04-05,Store Visit,Walk-in,104.0,3,2,149.99,True,101871.0,InStore,1006.0
3602,74,S101894,2025-04-22,Store Visit,Walk-in,N/A,6,5,42.99,True,101894.0,InStore,1011.0
3603,25,S101900,2025-04-11,Store Visit,Walk-in,N/A,2,5,239.98,True,101900.0,InStore,1045.0
3604,65,S101901,2025-04-11,Store Visit,Walk-in,N/A,3,1,89.99,True,101901.0,InStore,1016.0
3605,70,S101955,2025-05-07,Store Visit,Walk-in,N/A,10,3,174.98,True,101955.0,InStore,1009.0
3606,9,S101962,2025-05-15,Store Visit,Walk-in,N/A,7,0,679.97,True,101962.0,InStore,1036.0
3607,72,S101978,2025-05-16,Store Visit,Walk-in,N/A,10,4,679.96,True,101978.0,InStore,1021.0
3608,19,S101979,2025-05-19,Store Visit,Walk-in,N/A,1,3,42.99,True,101979.0,InStore,1033.0
3609,42,S102014,2025-05-10,Store Visit,Walk-in,N/A,4,5,479.98,True,102014.0,InStore,1001.0
3610,70,S102016,2025-05-08,Store Visit,Walk-in,N/A,1,4,159.99,True,102016.0,InStore,1010.0
3611,10,S102017,2025-05-08,Store Visit,Walk-in,N/A,2,0,274.98,True,102017.0,InStore,1010.0
3612,46,S102024,2025-05-29,Store Visit,Walk-in,N/A,6,5,174.98,True,102024.0,InStore,1016.0
3613,51,S102062,2025-05-02,Store Visit,Walk-in,N/A,10,4,199.98,True,102062.0,InStore,1028.0
3614,48,S102075,2025-05-24,Store Visit,Walk-in,N/A,3,4,74.99,True,102075.0,InStore,1025.0
3615,6,S102076,2025-05-01,Store Visit,Walk-in,N/A,6,5,689.97,True,102076.0,InStore,1005.0
3616,94,S102079,2025-05-24,Store Visit,Walk-in,N/A,1,4,129.99,True,102079.0,InStore,1010.0
3617,65,S102088,2025-05-31,Store Visit,Walk-in,N/A,3,0,279.97,True,102088.0,InStore,1021.0
3618,54,S102097,2025-05-21,Store Visit,Walk-in,N/A,5,4,579.96,True,102097.0,InStore,1042.0
3619,79,S102098,2025-05-23,Store Visit,Walk-in,N/A,3,0,159.99,True,102098.0,InStore,1005.0
3620,70,S102101,2025-05-09,Store Visit,Walk-in,N/A,9,5,239.98,True,102101.0,InStore,1013.0
3621,24,S102111,2025-05-28,Store Visit,Walk-in,N/A,4,0,312.96,True,102111.0,InStore,1035.0
3622,73,S102176,2025-06-29,Store Visit,Walk-in,N/A,1,4,459.98,True,102176.0,InStore,1017.0
3623,20,S102180,2025-06-24,Store Visit,Walk-in,N/A,6,1,374.97,True,102180.0,InStore,1030.0
3624,49,S102189,2025-06-16,Store Visit,Walk-in,N/A,9,2,234.98,True,102189.0,InStore,1011.0
3625,42,S102223,2025-06-02,Store Visit,Walk-in,N/A,3,5,99.99,True,102223.0,InStore,1004.0
3626,66,S102251,2025-06-22,Store Visit,Walk-in,N/A,5,0,189.99,True,102251.0,InStore,1025.0
3627,6,S102257,2025-06-03,Store Visit,Walk-in,N/A,10,3,44.99,True,102257.0,InStore,1004.0
3628,27,S102268,2025-06-01,Store Visit,Walk-in,N/A,8,0,499.97,True,102268.0,InStore,1028.0
3629,68,S102274,2025-06-23,Store Visit,Walk-in,N/A,4,3,429.97,True,102274.0,InStore,1030.0
3630,29,S102276,2025-06-15,Store Visit,Walk-in,N/A,3,0,389.98,True,102276.0,InStore,1043.0
3631,60,S102284,2025-06-25,Store Visit,Walk-in,N/A,1,2,94.99,True,102284.0,InStore,1011.0
3632,89,S102295,2025-06-12,Store Visit,Walk-in,N/A,3,1,169.99,True,102295.0,InStore,1022.0
3633,88,S102302,2025-06-27,Store Visit,Walk-in,N/A,4,0,307.96,True,102302.0,InStore,1005.0
3634,48,S102306,2025-06-29,Store Visit,Walk-in,N/A,6,5,134.99,True,102306.0,InStore,1023.0
3635,28,S102314,2025-06-01,Store Visit,Walk-in,N/A,5,1,94.99,True,102314.0,InStore,1004.0
3636,22,S102347,2025-07-16,Store Visit,Walk-in,N/A,4,0,134.99,True,102347.0,InStore,1032.0
3637,57,S102348,2025-07-04,Store Visit,Walk-in,121.0,4,1,44.99,True,102348.0,InStore,1041.0
3638,37,S102359,2025-07-21,Store Visit,Walk-in,107.0,6,5,374.96,True,102359.0,InStore,1025.0
3639,93,S102362,2025-07-17,Store Visit,Walk-in,N/A,2,3,79.99,True,102362.0,InStore,1022.0
3640,85,S102376,2025-07-28,Store Visit,Walk-in,N/A,10,5,324.97,True,102376.0,InStore,1015.0
3641,63,S102377,2025-07-05,Store Visit,Walk-in,N/A,5,5,74.99,True,102377.0,InStore,1034.0
3642,18,S102408,2025-07-16,Store Visit,Walk-in,N/A,9,1,129.99,True,102408.0,InStore,1019.0
3643,59,S102411,2025-07-22,Store Visit,Walk-in,N/A,7,1,489.98,True,102411.0,InStore,1026.0
3644,15,S102417,2025-07-23,Store Visit,Walk-in,121.0,10,1,149.99,True,102417.0,InStore,1039.0
3645,81,S101225,2025-01-06,Store Visit,Walk-in,N/A,5,2,164.99,True,101225.0,InStore,1024.0
3646,83,S101571,2025-03-04,Store Visit,Walk-in,N/A,5,0,134.99,True,101571.0,InStore,1041.0
3647,25,S101639,2025-03-12,Store Visit,Walk-in,N/A,9,3,164.99,True,101639.0,InStore,1026.0
3648,58,S101766,2025-04-07,Store Visit,Walk-in,N/A,8,4,349.97,True,101766.0,InStore,1009.0
3649,30,S101851,2025-04-21,Store Visit,Walk-in,N/A,4,0,159.99,True,101851.0,InStore,1025.0
3650,28,S101857,2025-04-13,Store Visit,Walk-in,N/A,5,2,279.98,True,101857.0,InStore,1006.0
3651,51,S101870,2025-04-20,Store Visit,Walk-in,N/A,5,0,464.96,True,101870.0,InStore,1025.0
3652,41,S101872,2025-04-09,Store Visit,Walk-in,N/A,3,3,424.97,True,101872.0,InStore,1001.0
3653,68,S101891,2025-04-29,Store Visit,Walk-in,N/A,8,4,134.99,True,101891.0,InStore,1029.0
3654,65,S102033,2025-05-23,Store Visit,Walk-in,N/A,5,5,508.93,True,102033.0,InStore,1016.0
3655,73,S102039,2025-05-22,Store Visit,Walk-in,N/A,6,0,589.97,True,102039.0,InStore,1015.0
3656,86,S102154,2025-06-15,Store Visit,Walk-in,N/A,9,2,79.98,True,102154.0,InStore,1034.0
3657,19,S102166,2025-06-13,Store Visit,Walk-in,N/A,8,3,274.97,True,102166.0,InStore,1037.0
3658,16,S102313,2025-06-06,Store Visit,Walk-in,N/A,3,5,94.99,True,102313.0,InStore,1023.0
3659,66,S102379,2025-07-20,Store Visit,Walk-in,N/A,5,1,42.99,True,102379.0,InStore,1027.0
3660,71,S102410,2025-07-31,Store Visit,Walk-in,N/A,10,2,332.97,True,102410.0,InStore,1009.0
3661,63,S102428,2025-07-07,Store Visit,Walk-in,N/A,8,5,464.96,True,102428.0,InStore,1032.0
3662,78,S102433,2025-07-18,Store Visit,Walk-in,N/A,7,5,94.99,True,102433.0,InStore,1043.0
3663,57,S102434,2025-07-20,Store Visit,Walk-in,121.0,1,5,84.99,True,102434.0,InStore,1024.0
3664,53,S102443,2025-07-17,Store Visit,Walk-in,N/A,8,3,159.99,True,102443.0,InStore,1039.0
3665,51,S102465,2025-07-01,Store Visit,Walk-in,N/A,1,2,99.99,True,102465.0,InStore,1025.0
3666,28,S102470,2025-07-22,Store Visit,Walk-in,N/A,8,1,429.97,True,102470.0,InStore,1003.0
3667,33,S102521,2025-08-22,Store Visit,Walk-in,N/A,3,0,244.98,True,102521.0,InStore,1001.0
3668,45,S102526,2025-08-19,Store Visit,Walk-in,N/A,2,1,214.98,True,102526.0,InStore,1014.0
3669,4,S102528,2025-08-10,Store Visit,Walk-in,N/A,10,2,99.99,True,102528.0,InStore,1040.0
3670,34,S102534,2025-08-18,Store Visit,Walk-in,N/A,5,3,154.98,True,102534.0,InStore,1038.0
3671,60,S102544,2025-08-02,Store Visit,Walk-in,N/A,8,0,89.98,True,102544.0,InStore,1046.0
3672,33,S102568,2025-08-29,Store Visit,Walk-in,N/A,3,2,169.99,True,102568.0,InStore,1006.0
3673,1,S102571,2025-08-14,Store Visit,Walk-in,N/A,6,4,139.98,True,102571.0,InStore,1019.0
3674,73,S102572,2025-08-09,Store Visit,Walk-in,N/A,2,4,274.97,True,102572.0,InStore,1017.0
3675,43,S102578,2025-08-26,Store Visit,Walk-in,N/A,2,4,229.99,True,102578.0,InStore,1006.0
3676,97,S102581,2025-08-19,Store Visit,Walk-in,N/A,9,5,559.96,True,102581.0,InStore,1033.0
3677,88,S102584,2025-08-08,Store Visit,Walk-in,N/A,8,3,219.98,True,102584.0,InStore,1043.0
3678,73,S102585,2025-08-01,Store Visit,Walk-in,N/A,4,0,44.99,True,102585.0,InStore,1016.0
3679,76,S102586,2025-08-06,Store Visit,Walk-in,N/A,5,3,42.99,True,102586.0,InStore,1041.0
3680,58,S102592,2025-08-02,Store Visit,Walk-in,N/A,6,1,434.98,True,102592.0,InStore,1046.0
3681,67,S102593,2025-08-11,Store Visit,Walk-in,N/A,10,4,49.99,True,102593.0,InStore,1002.0
3682,46,S102600,2025-08-05,Store Visit,Walk-in,N/A,5,4,74.99,True,102600.0,InStore,1015.0
3683,46,S102604,2025-08-23,Store Visit,Walk-in,N/A,3,2,299.96,True,102604.0,InStore,1019.0
3684,84,S102607,2025-08-11,Store Visit,Walk-in,N/A,7,1,319.98,True,102607.0,InStore,1033.0
3685,39,S102610,2025-08-12,Store Visit,Walk-in,N/A,1,3,129.99,True,102610.0,InStore,1031.0
3686,95,S102613,2025-08-24,Store Visit,Walk-in,N/A,3,4,49.99,True,102613.0,InStore,1004.0
3687,2,S102617,2025-08-22,Store Visit,Walk-in,N/A,9,2,129.99,True,102617.0,InStore,1004.0
3688,81,S102630,2025-08-22,Store Visit,Walk-in,N/A,6,1,169.99,True,102630.0,InStore,1045.0
3689,51,S102634,2025-08-16,Store Visit,Walk-in,N/A,2,3,129.98,True,102634.0,InStore,1027.0
3690,53,S102636,2025-08-23,Store Visit,Walk-in,N/A,10,0,84.99,True,102636.0,InStore,1009.0
3691,74,S102700,2025-09-14,Store Visit,Walk-in,N/A,8,5,39.99,True,102700.0,InStore,1012.0
3692,28,S102702,2025-09-30,Store Visit,Walk-in,N/A,7,2,274.97,True,102702.0,InStore,1043.0
3693,39,S102705,2025-09-14,Store Visit,Walk-in,N/A,9,5,49.99,True,102705.0,InStore,1030.0
3694,79,S102717,2025-09-17,Store Visit,Walk-in,N/A,1,3,94.99,True,102717.0,InStore,1004.0
3695,77,S102726,2025-09-25,Store Visit,Walk-in,N/A,3,5,264.98,True,102726.0,InStore,1015.0
3696,11,S102727,2025-09-04,Store Visit,Walk-in,N/A,6,3,74.99,True,102727.0,InStore,1047.0
3697,85,S102731,2025-09-18,Store Visit,Walk-in,N/A,5,0,309.97,True,102731.0,InStore,1020.0
3698,43,S102738,2025-09-13,Store Visit,Walk-in,N/A,10,1,159.99,True,102738.0,InStore,1002.0
3699,63,S102740,2025-09-06,Store Visit,Walk-in,N/A,7,4,159.99,True,102740.0,InStore,1032.0
3700,74,S102745,2025-09-30,Store Visit,Walk-in,123.0,8,2,84.99,True,102745.0,InStore,1008.0
3701,84,S102750,2025-09-27,Store Visit,Walk-in,123.0,8,2,149.99,True,102750.0,InStore,1029.0
3702,42,S102756,2025-09-21,Store Visit,Walk-in,N/A,5,2,199.98,True,102756.0,InStore,1003.0
3703,2,S102758,2025-09-03,Store Visit,Walk-in,123.0,2,4,84.99,True,102758.0,InStore,1003.0
3704,19,S102767,2025-09-29,Store Visit,Walk-in,N/A,4,3,579.97,True,102767.0,InStore,1032.0
3705,76,S102773,2025-09-14,Store Visit,Walk-in,N/A,7,4,42.99,True,102773.0,InStore,1023.0
3706,70,S102775,2025-09-02,Store Visit,Walk-in,N/A,8,0,129.99,True,102775.0,InStore,1039.0
3707,16,S102782,2025-09-28,Store Visit,Walk-in,N/A,8,5,87.98,True,102782.0,InStore,1027.0
3708,93,S102800,2025-09-25,Store Visit,Walk-in,N/A,4,4,59.99,True,102800.0,InStore,1020.0
3709,3,S102801,2025-09-18,Store Visit,Walk-in,N/A,6,0,299.99,True,102801.0,InStore,1011.0
3710,7,S102816,2025-09-12,Store Visit,Walk-in,N/A,10,0,209.98,True,102816.0,InStore,1007.0
3711,65,S102823,2025-09-12,Store Visit,Walk-in,N/A,5,2,39.99,True,102823.0,InStore,1040.0
3712,45,S102829,2025-09-27,Store Visit,Walk-in,N/A,1,3,84.99,True,102829.0,InStore,1015.0
3713,9,S102884,2025-10-12,Store Visit,Walk-in,N/A,8,5,149.99,True,102884.0,InStore,1029.0
3714,22,S102892,2025-10-14,Store Visit,Walk-in,N/A,4,2,684.96,True,102892.0,InStore,1047.0
3715,57,S102896,2025-10-08,Store Visit,Walk-in,N/A,5,2,129.99,True,102896.0,InStore,1045.0
3716,51,S102897,2025-10-13,Store Visit,Walk-in,N/A,4,4,119.98,True,102897.0,InStore,1023.0
3717,56,S102901,2025-10-06,Store Visit,Walk-in,N/A,10,3,259.97,True,102901.0,InStore,1015.0
3718,7,S102907,2025-10-02,Store Visit,Walk-in,N/A,6,0,42.99,True,102907.0,InStore,1012.0
3719,28,S102930,2025-10-09,Store Visit,Walk-in,N/A,3,3,419.97,True,102930.0,InStore,1038.0
3720,71,S102932,2025-10-04,Store Visit,Walk-in,N/A,9,1,169.98,True,102932.0,InStore,1012.0
3721,16,S102936,2025-10-14,Store Visit,Walk-in,N/A,5,1,174.98,True,102936.0,InStore,1025.0
3722,43,S102945,2025-10-05,Store Visit,Walk-in,N/A,6,5,99.99,True,102945.0,InStore,1038.0
3723,90,S102948,2025-10-13,Store Visit,Walk-in,N/A,9,3,339.97,True,102948.0,InStore,1038.0
3724,58,S102955,2025-10-01,Store Visit,Walk-in,N/A,1,5,249.98,True,102955.0,InStore,1008.0
3725,95,S102957,2025-10-02,Store Visit,Walk-in,N/A,1,0,94.98,True,102957.0,InStore,1006.0
3726,12,S102977,2025-10-07,Store Visit,Walk-in,N/A,1,2,399.98,True,102977.0,InStore,1034.0
3727,13,S102994,2025-10-06,Store Visit,Walk-in,N/A,1,0,274.98,True,102994.0,InStore,1005.0
3728,18,S103000,2025-10-05,Store Visit,Walk-in,N/A,6,0,344.97,True,103000.0,InStore,1014.0
3729,77,S103006,2025-10-05,Store Visit,Walk-in,N/A,9,1,164.99,True,103006.0,InStore,1014.0
3730,48,S103010,2025-10-13,Store Visit,Walk-in,110.0,3,2,399.96,True,103010.0,InStore,1024.0
3731,12,S103021,2025-10-10,Store Visit,Walk-in,N/A,2,4,249.99,True,103021.0,InStore,1037.0
3732,88,S102923,2025-10-03,Store Visit,Walk-in,N/A,6,1,39.99,True,102923.0,InStore,1038.0
3733,23,S102925,2025-10-10,Store Visit,Walk-in,N/A,8,1,134.99,True,102925.0,InStore,1004.0
3734,82,S100005,2024-07-01,Store Visit,Walk-in,N/A,7,3,169.99,True,100005.0,InStore,1001.0
3735,49,S100024,2024-07-05,Store Visit,Walk-in,N/A,4,5,94.99,True,100024.0,InStore,1010.0
3736,49,S100027,2024-07-01,Store Visit,Walk-in,N/A,7,3,169.98,True,100027.0,InStore,1013.0
3737,20,S100047,2024-07-17,Store Visit,Walk-in,N/A,5,0,134.99,True,100047.0,InStore,1042.0
3738,94,S100066,2024-07-27,Store Visit,Walk-in,N/A,2,1,299.96,True,100066.0,InStore,1039.0
3739,12,S100009,2024-07-03,Store Visit,Walk-in,125.0,3,0,84.99,True,100009.0,InStore,1030.0
3740,55,S100069,2024-07-22,Store Visit,Walk-in,N/A,5,4,44.99,True,100069.0,InStore,1037.0
3741,18,S100078,2024-07-24,Store Visit,Walk-in,N/A,4,0,99.99,True,100078.0,InStore,1016.0
3742,58,S100081,2024-07-30,Store Visit,Walk-in,N/A,7,3,304.95,True,100081.0,InStore,1008.0
3743,74,S100099,2024-07-07,Store Visit,Walk-in,129.0,4,4,129.99,True,100099.0,InStore,1011.0
3744,95,S100068,2024-07-17,Store Visit,Walk-in,N/A,2,1,229.99,True,100068.0,InStore,1038.0
3745,91,S100089,2024-07-13,Store Visit,Walk-in,N/A,6,4,42.99,True,100089.0,InStore,1020.0
3746,61,S100097,2024-07-11,Store Visit,Walk-in,N/A,8,4,44.99,True,100097.0,InStore,1038.0
3747,53,S100172,2024-08-16,Store Visit,Walk-in,N/A,10,4,259.98,True,100172.0,InStore,1008.0
3748,8,S100177,2024-08-14,Store Visit,Walk-in,N/A,1,5,329.98,True,100177.0,InStore,1040.0
3749,11,S100188,2024-08-28,Store Visit,Walk-in,N/A,7,3,189.99,True,100188.0,InStore,1035.0
3750,65,S100196,2024-08-27,Store Visit,Walk-in,N/A,8,5,99.99,True,100196.0,InStore,1018.0
3751,21,S100201,2024-08-17,Store Visit,Walk-in,N/A,8,0,389.97,True,100201.0,InStore,1045.0
3752,24,S100211,2024-08-25,Store Visit,Walk-in,N/A,10,1,89.99,True,100211.0,InStore,1042.0
3753,48,S100216,2024-08-18,Store Visit,Walk-in,N/A,10,2,354.97,True,100216.0,InStore,1026.0
3754,26,S100218,2024-08-17,Store Visit,Walk-in,N/A,5,4,84.99,True,100218.0,InStore,1001.0
3755,63,S100227,2024-08-24,Store Visit,Walk-in,N/A,10,4,74.99,True,100227.0,InStore,1029.0
3756,91,S100239,2024-08-22,Store Visit,Walk-in,N/A,9,2,289.97,True,100239.0,InStore,1017.0
3757,10,S100240,2024-08-15,Store Visit,Walk-in,N/A,7,0,149.99,True,100240.0,InStore,1008.0
3758,2,S100241,2024-08-10,Store Visit,Walk-in,N/A,10,0,209.98,True,100241.0,InStore,1006.0
3759,66,S100255,2024-08-17,Store Visit,Walk-in,N/A,2,2,94.99,True,100255.0,InStore,1026.0
3760,68,S100258,2024-08-24,Store Visit,Walk-in,N/A,4,4,59.99,True,100258.0,InStore,1029.0
3761,42,S100263,2024-08-11,Store Visit,Walk-in,N/A,6,1,464.97,True,100263.0,InStore,1038.0
3762,56,S100296,2024-08-18,Store Visit,Walk-in,130.0,4,5,84.99,True,100296.0,InStore,1021.0
3763,38,S100362,2024-09-26,Store Visit,Walk-in,N/A,5,1,224.98,True,100362.0,InStore,1001.0
3764,39,S100363,2024-09-02,Store Visit,Walk-in,127.0,6,1,509.97,True,100363.0,InStore,1035.0
3765,8,S100364,2024-09-27,Store Visit,Walk-in,N/A,1,2,299.98,True,100364.0,InStore,1021.0
3766,88,S100367,2024-09-17,Store Visit,Walk-in,N/A,9,3,84.99,True,100367.0,InStore,1002.0
3767,27,S100378,2024-09-10,Store Visit,Walk-in,N/A,4,0,119.98,True,100378.0,InStore,1026.0
3768,33,S100383,2024-09-27,Store Visit,Walk-in,N/A,6,0,164.99,True,100383.0,InStore,1003.0
3769,52,S100385,2024-09-11,Store Visit,Walk-in,N/A,8,1,74.99,True,100385.0,InStore,1017.0
3770,84,S100386,2024-09-02,Store Visit,Walk-in,N/A,3,3,84.99,True,100386.0,InStore,1032.0
3771,71,S100416,2024-09-02,Store Visit,Walk-in,127.0,1,1,169.99,True,100416.0,InStore,1039.0
3772,11,S100420,2024-09-14,Store Visit,Walk-in,N/A,9,1,309.98,True,100420.0,InStore,1036.0
3773,97,S100433,2024-09-12,Store Visit,Walk-in,N/A,8,2,99.99,True,100433.0,InStore,1047.0
3774,62,S100461,2024-09-06,Store Visit,Walk-in,127.0,3,1,129.99,True,100461.0,InStore,1030.0
3775,71,S100473,2024-09-09,Store Visit,Walk-in,N/A,1,2,399.98,True,100473.0,InStore,1013.0
3776,53,S100180,2024-08-21,Store Visit,Walk-in,N/A,9,1,279.97,True,100180.0,InStore,1008.0
3777,65,S100242,2024-08-14,Store Visit,Walk-in,N/A,9,3,134.99,True,100242.0,InStore,1040.0
3778,74,S100251,2024-08-17,Store Visit,Walk-in,130.0,4,2,479.97,True,100251.0,InStore,1010.0
3779,94,S100284,2024-08-29,Store Visit,Walk-in,N/A,6,3,69.99,True,100284.0,InStore,1013.0
3780,39,S100441,2024-09-29,Store Visit,Walk-in,N/A,10,4,344.96,True,100441.0,InStore,1036.0
3781,51,S100442,2024-09-30,Store Visit,Walk-in,N/A,6,2,399.97,True,100442.0,InStore,1023.0
3782,3,S100534,2024-10-21,Store Visit,Walk-in,N/A,10,1,309.97,True,100534.0,InStore,1012.0
3783,18,S100581,2024-10-02,Store Visit,Walk-in,N/A,8,3,319.97,True,100581.0,InStore,1018.0
3784,17,S100595,2024-10-18,Store Visit,Walk-in,N/A,5,4,94.99,True,100595.0,InStore,1034.0
3785,47,S100599,2024-10-17,Store Visit,Walk-in,N/A,5,2,49.99,True,100599.0,InStore,1034.0
3786,91,S100614,2024-10-22,Store Visit,Walk-in,111.0,2,3,169.99,True,100614.0,InStore,1040.0
3787,31,S100625,2024-10-05,Store Visit,Walk-in,N/A,7,1,429.97,True,100625.0,InStore,1039.0
3788,60,S100635,2024-10-03,Store Visit,Walk-in,N/A,3,5,42.99,True,100635.0,InStore,1009.0
3789,28,S100639,2024-10-05,Store Visit,Walk-in,N/A,8,4,354.97,True,100639.0,InStore,1038.0
3790,24,S100644,2024-10-07,Store Visit,Walk-in,N/A,9,4,34.99,True,100644.0,InStore,1037.0
3791,69,S100655,2024-10-22,Store Visit,Walk-in,N/A,3,5,94.99,True,100655.0,InStore,1045.0
3792,94,S100656,2024-10-02,Store Visit,Walk-in,N/A,5,1,74.99,True,100656.0,InStore,1009.0
3793,18,S100674,2024-10-10,Store Visit,Walk-in,N/A,4,4,99.99,True,100674.0,InStore,1021.0
3794,46,S100755,2024-11-25,Store Visit,Walk-in,N/A,7,1,269.98,True,100755.0,InStore,1044.0
3795,81,S100765,2024-11-09,Store Visit,Walk-in,111.0,3,4,254.98,True,100765.0,InStore,1024.0
3796,66,S100773,2024-11-06,Store Visit,Walk-in,128.0,10,5,189.98,True,100773.0,InStore,1025.0
3797,63,S100778,2024-11-04,Store Visit,Walk-in,N/A,3,2,129.99,True,100778.0,InStore,1031.0
3798,74,S100780,2024-11-23,Store Visit,Walk-in,N/A,5,1,549.97,True,100780.0,InStore,1013.0
3799,38,S100795,2024-11-14,Store Visit,Walk-in,N/A,3,4,749.97,True,100795.0,InStore,1001.0
3800,2,S100807,2024-11-30,Store Visit,Walk-in,N/A,5,5,217.97,True,100807.0,InStore,1001.0
