TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,CARD_BANK,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
100401,30,2024-09-09,Store,1045,PayPal,,69.99,0.00,15.3,0.00,85.29,,,In-Store,false
100404,22,2024-09-19,Store,1037,Credit Card,,159.98,11.20,3.9,0.00,152.68,,,In-Store,false
100426,45,2024-09-18,Store,1019,Credit Card,,59.99,0.00,9.4,0.00,69.39,,,In-Store,false
100458,43,2024-09-28,Store,1043,Google Pay,,249.97,22.00,11.3,0.00,239.27,,,In-Store,false
100465,47,2024-09-02,Store,1031,Credit Card,,34.99,15.05,2.7,0.00,22.64,,,In-Store,false
100467,9,2024-09-01,Store,1032,Credit Card,,404.97,1.70,4.0,0.00,407.27,,,In-Store,false
100261,33,2024-08-29,Store,1006,Credit Card,,304.97,2.25,6.0,0.00,308.72,,,In-Store,false
100277,17,2024-08-03,Store,1034,PayPal,,164.99,0.00,6.2,0.00,171.19,,,In-Store,false
100407,31,2024-09-08,Store,1007,Credit Card,,234.98,8.50,5.6,0.00,232.08,,,In-Store,false
100411,9,2024-09-19,Store,1034,Credit Card,,159.99,9.60,4.2,0.00,154.59,,,In-Store,false
100425,44,2024-09-16,Store,1039,Credit Card,,39.99,0.00,3.3,0.00,43.29,,,In-Store,false
100468,40,2024-09-16,Store,1013,Credit Card,,309.96,3.40,5.1,0.00,311.66,,,In-Store,false
100474,47,2024-09-17,Store,1047,Apple Pay,,319.98,21.00,3.4,0.00,302.38,,,In-Store,false
100538,73,2024-10-02,Store,1015,Credit Card,,229.99,0.00,4.7,0.00,234.69,,,In-Store,false
100539,59,2024-10-30,Store,1023,Credit Card,,219.98,7.20,15.1,0.00,227.88,,,In-Store,false
100543,68,2024-10-29,Store,1035,Apple Pay,,479.98,6.90,4.4,0.00,477.48,,,In-Store,false
100547,1,2024-10-23,Store,1017,Credit Card,,404.97,18.60,10.8,0.00,397.17,,,In-Store,false
100548,53,2024-10-10,Store,1013,PayPal,,42.99,3.87,6.7,0.00,45.82,,,In-Store,false
100549,35,2024-10-30,Store,1002,Credit Card,,269.98,0.40,3.4,0.00,272.98,,,In-Store,false
100564,41,2024-10-05,Store,1043,Credit Card,,44.99,0.00,5.0,0.00,49.99,,,In-Store,false
100573,31,2024-10-13,Store,1009,PayPal,,229.99,0.00,14.2,0.00,244.19,,,In-Store,false
100584,21,2024-10-16,Store,1041,Credit Card,,319.97,78.15,13.9,0.00,255.72,,,In-Store,false
100594,33,2024-10-12,Store,1004,Credit Card,,294.98,18.80,2.6,0.00,278.78,,,In-Store,false
100607,89,2024-10-04,Store,1020,Credit Card,,169.99,13.60,6.9,0.00,163.29,,,In-Store,false
100618,90,2024-10-25,Store,1002,Credit Card,,299.97,5.60,11.2,0.00,305.57,,,In-Store,false
100622,35,2024-10-13,Store,1004,Google Pay,,99.99,0.00,6.0,0.00,105.99,,,In-Store,false
100631,32,2024-10-01,Store,1039,Credit Card,,169.99,13.60,4.9,0.00,161.29,,,In-Store,false
100659,88,2024-10-31,Store,1006,Credit Card,,569.97,13.20,3.2,0.00,559.97,,,In-Store,false
100664,18,2024-10-08,Store,1044,Credit Card,,149.97,0.00,3.7,0.00,153.67,,,In-Store,false
100680,63,2024-10-08,Store,1035,Debit Card,,384.96,5.10,3.2,0.00,383.06,,,In-Store,false
100682,76,2024-10-02,Store,1028,Credit Card,,299.99,18.00,2.5,0.00,284.49,,,In-Store,false
100753,7,2024-11-12,Store,1039,Credit Card,,339.98,51.00,4.2,0.00,293.18,,,In-Store,false
100771,95,2024-11-21,Store,1003,Credit Card,,254.98,0.00,4.2,0.00,259.18,,,In-Store,false
100785,92,2024-11-29,Store,1040,Apple Pay,,159.99,1.60,5.5,0.00,163.89,,,In-Store,false
100791,99,2024-11-09,Store,1007,PayPal,,212.98,15.30,9.2,0.00,206.88,,,In-Store,false
100805,64,2024-11-18,Store,1046,Credit Card,,94.99,0.00,9.0,0.00,103.99,,,In-Store,false
100810,64,2024-11-26,Store,1010,Credit Card,,384.97,13.30,3.2,0.00,374.87,,,In-Store,false
100819,17,2024-11-01,Store,1036,Credit Card,,339.97,16.80,9.5,0.00,332.67,,,In-Store,false
100833,16,2024-11-29,Store,1027,Credit Card,,164.99,0.00,12.6,0.00,177.59,,,In-Store,false
100834,70,2024-11-12,Store,1011,Credit Card,,184.98,0.00,3.3,0.00,188.28,,,In-Store,false
100842,49,2024-11-14,Store,1008,Credit Card,,44.99,0.00,5.1,0.00,50.09,,,In-Store,false
100855,12,2024-11-09,Store,1042,Credit Card,,164.99,4.95,3.5,0.00,163.54,,,In-Store,false
100862,41,2024-11-10,Store,1001,Credit Card,,94.99,19.95,3.2,0.00,78.24,,,In-Store,false
100867,95,2024-11-26,Store,1043,Credit Card,,229.99,0.00,4.0,0.00,233.99,,,In-Store,false
100872,50,2024-11-02,Store,1005,Credit Card,,314.97,6.75,13.0,0.00,321.22,,,In-Store,false
100877,53,2024-11-07,Store,1011,Debit Card,,275.96,0.00,5.4,0.00,281.36,,,In-Store,false
100965,47,2024-12-07,Store,1029,Credit Card,,89.99,0.00,8.1,0.00,98.09,,,In-Store,false
100967,50,2024-12-22,Store,1002,Credit Card,,369.97,1.70,4.3,0.00,372.57,,,In-Store,false
100971,79,2024-12-26,Store,1001,Credit Card,,207.98,15.71,14.8,0.00,207.07,,,In-Store,false
100978,65,2024-12-14,Store,1015,Credit Card,,194.98,0.00,5.4,0.00,200.38,,,In-Store,false
100979,81,2024-12-23,Store,1045,Credit Card,,84.99,8.50,5.0,0.00,81.49,,,In-Store,false
100981,93,2024-12-10,Store,1044,PayPal,,59.99,0.00,7.7,0.00,67.69,,,In-Store,false
100987,69,2024-12-28,Store,1023,Credit Card,,79.99,0.00,15.3,0.00,95.29,,,In-Store,false
100991,13,2024-12-03,Store,1006,Credit Card,,309.97,15.40,4.9,0.00,299.47,,,In-Store,false
100994,80,2024-12-01,Store,1044,PayPal,,179.98,16.20,3.6,0.00,167.38,,,In-Store,false
101010,93,2024-12-08,Store,1019,Credit Card,,84.99,0.00,14.7,0.00,99.69,,,In-Store,false
101030,59,2024-12-19,Store,1024,Credit Card,,279.98,0.00,4.5,0.00,284.48,,,In-Store,false
101061,34,2024-12-25,Store,1004,Credit Card,,94.99,6.65,4.7,0.00,93.04,,,In-Store,false
100613,21,2024-10-19,Store,1023,Credit Card,,429.97,6.40,3.1,0.00,426.67,,,In-Store,false
100620,22,2024-10-07,Store,1047,Google Pay,,99.99,0.00,8.5,0.00,108.49,,,In-Store,false
100658,27,2024-10-15,Store,1027,PayPal,,432.97,0.00,2.6,0.00,435.57,,,In-Store,false
100675,97,2024-10-11,Store,1030,Google Pay,,34.99,2.80,5.7,0.00,37.89,,,In-Store,false
100761,71,2024-11-18,Store,1007,Debit Card,,359.98,0.00,3.5,0.00,363.48,,,In-Store,false
100766,13,2024-11-24,Store,1003,Credit Card,,299.99,0.00,13.1,0.00,313.09,,,In-Store,false
100777,21,2024-11-06,Store,1028,Credit Card,,44.99,4.05,5.2,0.00,46.14,,,In-Store,false
100798,35,2024-11-09,Store,1001,Credit Card,,429.96,82.50,4.0,0.00,351.46,,,In-Store,false
100814,34,2024-11-25,Store,1005,Credit Card,,549.96,6.65,14.6,0.00,557.91,,,In-Store,false
100853,57,2024-11-06,Store,1045,Credit Card,,294.97,13.50,3.3,0.00,284.77,,,In-Store,false
100948,12,2024-12-24,Store,1032,Apple Pay,,84.99,8.50,4.5,0.00,80.99,,,In-Store,false
100969,69,2024-12-21,Store,1024,Credit Card,,59.99,0.00,4.9,0.00,64.89,,,In-Store,false
100983,29,2024-12-28,Store,1006,PayPal,,99.99,0.00,13.9,0.00,113.89,,,In-Store,false
101024,49,2024-12-24,Store,1046,Credit Card,,49.99,0.00,8.0,0.00,57.99,,,In-Store,false
101028,37,2024-12-25,Store,1026,Debit Card,,264.98,6.00,3.7,0.00,262.68,,,In-Store,false
101046,30,2024-12-22,Store,1045,Credit Card,,99.99,0.00,2.4,0.00,102.39,,,In-Store,false
101047,33,2024-12-06,Store,1001,Credit Card,,409.96,8.10,10.8,0.00,412.66,,,In-Store,false
101048,36,2024-12-29,Store,1002,Credit Card,,149.99,0.00,3.8,0.00,153.79,,,In-Store,false
101110,80,2025-01-22,Store,1040,Credit Card,,274.98,69.55,12.6,0.00,218.03,,,In-Store,false
101115,42,2025-01-25,Store,1043,Apple Pay,,824.96,9.00,13.1,0.00,829.06,,,In-Store,false
100946,45,2024-12-14,Store,1019,Credit Card,,114.98,1.60,9.1,0.00,122.48,,,In-Store,false
100972,22,2024-12-23,Store,1047,Credit Card,,129.99,0.00,2.5,0.00,132.49,,,In-Store,false
101118,18,2025-01-08,Store,1015,Credit Card,,44.99,0.00,4.5,0.00,49.49,,,In-Store,false
101119,44,2025-01-17,Store,1011,Credit Card,,44.99,0.90,6.7,0.00,50.79,,,In-Store,false
101120,20,2025-01-31,Store,1029,Credit Card,,284.97,0.00,3.5,0.00,288.47,,,In-Store,false
101123,24,2025-01-25,Store,1032,Credit Card,,594.97,3.40,2.9,0.00,594.47,,,In-Store,false
101124,36,2025-01-16,Store,1005,Credit Card,,74.99,0.00,2.4,0.00,77.39,,,In-Store,false
101126,25,2025-01-22,Store,1023,Credit Card,,74.99,30.00,12.6,0.00,57.59,,,In-Store,false
101134,7,2025-01-21,Store,1007,Credit Card,,329.97,11.90,6.4,0.00,324.47,,,In-Store,false
101138,85,2025-01-14,Store,1017,Google Pay,,44.99,0.00,10.4,0.00,55.39,,,In-Store,false
101162,94,2025-01-25,Store,1007,Credit Card,,259.98,5.00,6.2,0.00,261.18,,,In-Store,false
101164,5,2025-01-23,Store,1047,Credit Card,,42.99,0.43,3.3,0.00,45.86,,,In-Store,false
101172,87,2025-01-25,Store,1021,Credit Card,,329.97,0.00,4.0,0.00,333.97,,,In-Store,false
101193,35,2025-01-12,Store,1005,Credit Card,,149.99,0.00,5.3,0.00,155.29,,,In-Store,false
101212,58,2025-01-05,Store,1007,Google Pay,,74.99,0.00,13.8,0.00,88.79,,,In-Store,false
101216,17,2025-01-16,Store,1035,Credit Card,,229.98,14.20,5.3,0.00,221.08,,,In-Store,false
101217,65,2025-01-17,Store,1019,Debit Card,,114.98,2.00,4.6,0.00,117.58,,,In-Store,false
101219,97,2025-01-13,Store,1035,Credit Card,,42.99,0.00,5.2,0.00,48.19,,,In-Store,false
101285,51,2025-02-01,Store,1028,Credit Card,,94.99,8.55,6.2,0.00,92.64,,,In-Store,false
101292,4,2025-02-07,Store,1044,Credit Card,,284.98,9.50,2.6,0.00,278.08,,,In-Store,false
101302,97,2025-02-12,Store,1032,Credit Card,,129.99,13.00,13.3,0.00,130.29,,,In-Store,false
101312,83,2025-02-07,Store,1024,Credit Card,,299.99,6.00,4.9,0.00,298.89,,,In-Store,false
101313,4,2025-02-11,Store,1018,PayPal,,229.99,0.00,2.6,0.00,232.59,,,In-Store,false
101315,17,2025-02-23,Store,1036,Credit Card,,129.99,6.50,4.2,0.00,127.69,,,In-Store,false
101317,13,2025-02-18,Store,1043,Credit Card,,129.99,7.80,7.5,0.00,129.69,,,In-Store,false
101334,6,2025-02-14,Store,1006,Google Pay,,124.98,2.25,4.4,0.00,127.13,,,In-Store,false
101351,8,2025-02-17,Store,1044,Credit Card,,59.99,1.80,3.7,0.00,61.89,,,In-Store,false
101355,65,2025-02-02,Store,1018,Credit Card,,42.99,4.30,3.1,0.00,41.79,,,In-Store,false
101382,75,2025-02-15,Store,1038,Credit Card,,284.97,6.80,6.8,0.00,284.97,,,In-Store,false
101386,40,2025-02-06,Store,1046,Credit Card,,164.98,14.50,13.5,0.00,163.98,,,In-Store,false
101391,23,2025-02-05,Store,1005,Apple Pay,,129.99,0.00,3.3,0.00,133.29,,,In-Store,false
101419,52,2025-02-25,Store,1019,Credit Card,,84.99,5.10,4.0,0.00,83.89,,,In-Store,false
101423,61,2025-02-26,Store,1001,PayPal,,279.96,3.70,7.1,0.00,283.36,,,In-Store,false
101486,59,2025-03-17,Store,1045,Credit Card,,337.97,0.00,5.3,0.00,343.27,,,In-Store,false
101487,97,2025-03-06,Store,1035,Google Pay,,59.99,3.00,15.9,0.00,72.89,,,In-Store,false
101495,11,2025-03-21,Store,1030,Credit Card,,359.97,14.80,4.0,0.00,349.17,,,In-Store,false
101521,66,2025-03-18,Store,1024,Credit Card,,249.98,9.60,8.8,0.00,249.18,,,In-Store,false
101525,99,2025-03-31,Store,1011,Credit Card,,89.99,0.00,11.7,0.00,101.69,,,In-Store,false
101533,96,2025-03-29,Store,1025,Credit Card,,264.98,1.30,4.8,0.00,268.48,,,In-Store,false
101543,18,2025-03-17,Store,1016,Credit Card,,189.99,7.60,6.1,0.00,188.49,,,In-Store,false
101561,98,2025-03-15,Store,1047,Credit Card,,464.98,0.00,3.5,0.00,468.48,,,In-Store,false
101569,85,2025-03-12,Store,1015,Credit Card,,99.99,7.00,2.5,0.00,95.49,,,In-Store,false
101570,22,2025-03-28,Store,1035,Credit Card,,189.99,0.00,12.8,0.00,202.79,,,In-Store,false
101575,14,2025-03-30,Store,1023,Credit Card,,249.99,0.00,4.7,0.00,254.69,,,In-Store,false
101577,9,2025-03-09,Store,1034,Credit Card,,94.99,3.80,4.0,0.00,95.19,,,In-Store,false
101578,27,2025-03-09,Store,1041,Credit Card,,44.99,0.90,10.6,0.00,54.69,,,In-Store,false
101579,65,2025-03-19,Store,1040,Credit Card,,99.99,3.00,5.3,0.00,102.29,,,In-Store,false
101586,28,2025-03-12,Store,1001,Credit Card,,312.97,1.72,5.3,0.00,316.55,,,In-Store,false
101589,32,2025-03-15,Store,1010,Apple Pay,,524.97,44.80,12.4,0.00,492.57,,,In-Store,false
101601,54,2025-03-15,Store,1030,Credit Card,,249.98,5.00,7.7,0.00,252.68,,,In-Store,false
101609,81,2025-03-24,Store,1041,Google Pay,,84.99,0.00,4.4,0.00,89.39,,,In-Store,false
101628,13,2025-03-23,Store,1003,Credit Card,,34.99,10.15,2.5,0.00,27.34,,,In-Store,false
101630,29,2025-03-08,Store,1043,Credit Card,,44.99,3.60,5.1,0.00,46.49,,,In-Store,false
101634,22,2025-03-20,Store,1034,Google Pay,,34.99,3.85,6.7,0.00,37.84,,,In-Store,false
101636,100,2025-03-05,Store,1047,Credit Card,,84.99,5.95,4.0,0.00,83.04,,,In-Store,false
101644,46,2025-03-11,Store,1020,Credit Card,,42.99,0.00,12.4,0.00,55.39,,,In-Store,false
101722,83,2025-04-30,Store,1041,Credit Card,,229.98,3.90,5.4,0.00,231.48,,,In-Store,false
101752,28,2025-04-26,Store,1038,Apple Pay,,314.97,11.65,3.0,0.00,306.32,,,In-Store,false
101758,12,2025-04-07,Store,1042,Credit Card,,69.99,0.00,8.8,0.00,78.79,,,In-Store,false
101759,82,2025-04-27,Store,1043,Credit Card,,499.97,14.00,3.5,0.00,489.47,,,In-Store,false
101760,55,2025-04-07,Store,1036,Credit Card,,169.99,0.00,15.7,0.00,185.69,,,In-Store,false
101764,66,2025-04-17,Store,1041,Credit Card,,129.99,13.00,6.7,0.00,123.69,,,In-Store,false
101780,23,2025-04-08,Store,1043,Credit Card,,134.99,0.00,12.4,0.00,147.39,,,In-Store,false
101781,36,2025-04-05,Store,1004,Credit Card,,159.99,0.00,6.8,0.00,166.79,,,In-Store,false
101799,1,2025-04-19,Store,1040,Credit Card,,134.99,6.75,4.2,0.00,132.44,,,In-Store,false
101809,8,2025-04-04,Store,1040,Credit Card,,44.99,0.00,9.4,0.00,54.39,,,In-Store,false
101810,8,2025-04-06,Store,1021,Credit Card,,99.99,6.00,6.8,0.00,100.79,,,In-Store,false
101823,52,2025-04-21,Store,1020,Credit Card,,414.97,3.40,4.6,0.00,416.17,,,In-Store,false
101843,15,2025-04-06,Store,1009,Credit Card,,99.99,1.00,3.2,0.00,102.19,,,In-Store,false
101848,29,2025-04-21,Store,1003,PayPal,,159.99,14.40,4.7,0.00,150.29,,,In-Store,false
101849,82,2025-04-05,Store,1002,Credit Card,,134.99,1.35,3.2,0.00,136.84,,,In-Store,false
101869,11,2025-04-28,Store,1029,Credit Card,,229.99,9.20,12.9,0.00,233.69,,,In-Store,false
101871,82,2025-04-05,Store,1006,Credit Card,,149.99,0.00,10.7,0.00,160.69,,,In-Store,false
101894,74,2025-04-22,Store,1011,Credit Card,,42.99,0.00,4.3,0.00,47.29,,,In-Store,false
101900,25,2025-04-11,Store,1045,Credit Card,,239.98,5.00,4.6,0.00,239.58,,,In-Store,false
101901,65,2025-04-11,Store,1016,Credit Card,,89.99,6.30,6.4,0.00,90.09,,,In-Store,false
101955,70,2025-05-07,Store,1009,PayPal,,174.98,7.50,4.6,0.00,172.08,,,In-Store,false
101962,9,2025-05-15,Store,1036,Credit Card,,679.97,36.00,9.2,0.00,653.17,,,In-Store,false
101978,72,2025-05-16,Store,1021,Credit Card,,679.96,10.40,12.9,0.00,682.46,,,In-Store,false
101979,19,2025-05-19,Store,1033,Credit Card,,42.99,0.00,4.1,0.00,47.09,,,In-Store,false
102014,42,2025-05-10,Store,1001,Credit Card,,479.98,0.00,4.8,0.00,484.78,,,In-Store,false
102016,70,2025-05-08,Store,1010,Credit Card,,159.99,0.00,10.4,0.00,170.39,,,In-Store,false
102017,10,2025-05-08,Store,1010,Google Pay,,274.98,0.00,4.6,0.00,279.58,,,In-Store,false
102024,46,2025-05-29,Store,1016,Credit Card,,174.98,55.90,6.7,0.00,125.78,,,In-Store,false
102062,51,2025-05-02,Store,1028,Credit Card,,199.98,0.00,7.7,0.00,207.68,,,In-Store,false
102075,48,2025-05-24,Store,1025,PayPal,,74.99,0.00,12.2,0.00,87.19,,,In-Store,false
102076,6,2025-05-01,Store,1005,Credit Card,,689.97,0.00,7.2,0.00,697.17,,,In-Store,false
102079,94,2025-05-24,Store,1010,Credit Card,,129.99,10.40,4.5,0.00,124.09,,,In-Store,false
102088,65,2025-05-31,Store,1021,Credit Card,,279.97,3.40,6.4,0.00,282.97,,,In-Store,false
102097,54,2025-05-21,Store,1042,Credit Card,,579.96,3.40,4.5,0.00,581.06,,,In-Store,false
102098,79,2025-05-23,Store,1005,Credit Card,,159.99,0.00,5.9,0.00,165.89,,,In-Store,false
102101,70,2025-05-09,Store,1013,Credit Card,,239.98,8.70,4.0,0.00,235.28,,,In-Store,false
102111,24,2025-05-28,Store,1035,Credit Card,,312.96,30.51,15.1,0.00,297.55,,,In-Store,false
102176,73,2025-06-29,Store,1017,Credit Card,,459.98,0.00,3.7,0.00,463.68,,,In-Store,false
102180,20,2025-06-24,Store,1030,Credit Card,,374.97,19.70,7.5,0.00,362.77,,,In-Store,false
102189,49,2025-06-16,Store,1011,PayPal,,234.98,0.00,2.6,0.00,237.58,,,In-Store,false
102223,42,2025-06-02,Store,1004,Google Pay,,99.99,5.00,15.6,0.00,110.59,,,In-Store,false
102251,66,2025-06-22,Store,1025,Apple Pay,,189.99,15.20,6.9,0.00,181.69,,,In-Store,false
102257,6,2025-06-03,Store,1004,Credit Card,,44.99,3.15,3.4,0.00,45.24,,,In-Store,false
102268,27,2025-06-01,Store,1028,Credit Card,,499.97,3.00,6.8,0.00,503.77,,,In-Store,false
102274,68,2025-06-23,Store,1030,Credit Card,,429.97,62.60,3.4,0.00,370.77,,,In-Store,false
102276,29,2025-06-15,Store,1043,Credit Card,,389.98,6.00,5.5,0.00,389.48,,,In-Store,false
102284,60,2025-06-25,Store,1011,Credit Card,,94.99,0.00,4.1,0.00,99.09,,,In-Store,false
102295,89,2025-06-12,Store,1022,Credit Card,,169.99,11.90,10.2,0.00,168.29,,,In-Store,false
102302,88,2025-06-27,Store,1005,Credit Card,,307.96,8.04,5.0,0.00,304.92,,,In-Store,false
102306,48,2025-06-29,Store,1023,Credit Card,,134.99,1.35,4.7,0.00,138.34,,,In-Store,false
102314,28,2025-06-01,Store,1004,Credit Card,,94.99,0.00,6.2,0.00,101.19,,,In-Store,false
102347,22,2025-07-16,Store,1032,Google Pay,,134.99,49.95,4.7,0.00,89.74,,,In-Store,false
102348,57,2025-07-04,Store,1041,Credit Card,,44.99,0.00,5.7,0.00,50.69,,,In-Store,false
102359,37,2025-07-21,Store,1025,PayPal,,374.96,0.00,10.8,0.00,385.76,,,In-Store,false
102362,93,2025-07-17,Store,1022,Credit Card,,79.99,0.00,5.0,0.00,84.99,,,In-Store,false
102376,85,2025-07-28,Store,1015,Credit Card,,324.97,2.40,9.9,0.00,332.47,,,In-Store,false
102377,63,2025-07-05,Store,1034,Credit Card,,74.99,1.50,3.5,0.00,76.99,,,In-Store,false
102408,18,2025-07-16,Store,1019,Credit Card,,129.99,0.00,5.1,0.00,135.09,,,In-Store,false
102411,59,2025-07-22,Store,1026,Credit Card,,489.98,104.10,14.8,0.00,400.68,,,In-Store,false
102417,15,2025-07-23,Store,1039,Credit Card,,149.99,15.00,6.7,0.00,141.69,,,In-Store,false
101225,81,2025-01-06,Store,1024,Credit Card,,164.99,9.90,3.2,0.00,158.29,,,In-Store,false
101571,83,2025-03-04,Store,1041,Credit Card,,134.99,0.00,6.9,0.00,141.89,,,In-Store,false
101639,25,2025-03-12,Store,1026,Credit Card,,164.99,0.00,4.7,0.00,169.69,,,In-Store,false
101766,58,2025-04-07,Store,1009,Credit Card,,349.97,15.10,15.2,0.00,350.07,,,In-Store,false
101851,30,2025-04-21,Store,1025,Credit Card,,159.99,0.00,4.5,0.00,164.49,,,In-Store,false
101857,28,2025-04-13,Store,1006,Credit Card,,279.98,0.00,15.5,0.00,295.48,,,In-Store,false
101870,51,2025-04-20,Store,1025,Credit Card,,464.96,1.50,4.8,0.00,468.26,,,In-Store,false
101872,41,2025-04-09,Store,1001,Credit Card,,424.97,10.45,6.1,0.00,420.62,,,In-Store,false
101891,68,2025-04-29,Store,1029,Credit Card,,134.99,0.00,14.2,0.00,149.19,,,In-Store,false
102033,65,2025-05-23,Store,1016,Apple Pay,,508.93,25.79,4.7,0.00,487.84,,,In-Store,true
102039,73,2025-05-22,Store,1015,Credit Card,,589.97,12.80,6.8,0.00,583.97,,,In-Store,false
102154,86,2025-06-15,Store,1034,Credit Card,,79.98,0.00,12.5,0.00,92.48,,,In-Store,false
102166,19,2025-06-13,Store,1037,Credit Card,,274.97,20.90,11.7,0.00,265.77,,,In-Store,false
102313,16,2025-06-06,Store,1023,Credit Card,,94.99,5.70,6.3,0.00,95.59,,,In-Store,false
102379,66,2025-07-20,Store,1027,Credit Card,,42.99,0.43,13.8,0.00,56.36,,,In-Store,false
102410,71,2025-07-31,Store,1009,Credit Card,,332.97,8.65,5.3,0.00,329.62,,,In-Store,false
102428,63,2025-07-07,Store,1032,Credit Card,,464.96,11.55,13.5,0.00,466.91,,,In-Store,false
102433,78,2025-07-18,Store,1043,Credit Card,,94.99,0.00,9.4,0.00,104.39,,,In-Store,false
102434,57,2025-07-20,Store,1024,Google Pay,,84.99,0.00,4.7,0.00,89.69,,,In-Store,false
102443,53,2025-07-17,Store,1039,Credit Card,,159.99,0.00,12.9,0.00,172.89,,,In-Store,false
102465,51,2025-07-01,Store,1025,Credit Card,,99.99,0.00,7.4,0.00,107.39,,,In-Store,false
102470,28,2025-07-22,Store,1003,Credit Card,,429.97,0.00,6.7,0.00,436.67,,,In-Store,false
102521,33,2025-08-22,Store,1001,Credit Card,,244.98,8.50,10.9,0.00,247.38,,,In-Store,false
102526,45,2025-08-19,Store,1014,Credit Card,,214.98,20.80,7.1,0.00,201.28,,,In-Store,false
102528,4,2025-08-10,Store,1040,Credit Card,,99.99,10.00,4.0,0.00,93.99,,,In-Store,false
102534,34,2025-08-18,Store,1038,Credit Card,,154.98,23.20,5.2,0.00,136.98,,,In-Store,false
102544,60,2025-08-02,Store,1046,Credit Card,,89.98,0.00,5.4,0.00,95.38,,,In-Store,false
102568,33,2025-08-29,Store,1006,Credit Card,,169.99,15.30,3.1,0.00,157.79,,,In-Store,false
102571,1,2025-08-14,Store,1019,Credit Card,,139.98,1.40,9.1,0.00,147.68,,,In-Store,false
102572,73,2025-08-09,Store,1017,Credit Card,,274.97,8.50,2.5,0.00,268.97,,,In-Store,false
102578,43,2025-08-26,Store,1006,Credit Card,,229.99,0.00,6.9,0.00,236.89,,,In-Store,false
102581,97,2025-08-19,Store,1033,Credit Card,,559.96,46.80,13.9,0.00,527.06,,,In-Store,false
102584,88,2025-08-08,Store,1043,Credit Card,,219.98,4.50,14.6,0.00,230.08,,,In-Store,false
102585,73,2025-08-01,Store,1016,Credit Card,,44.99,0.90,10.3,0.00,54.39,,,In-Store,false
102586,76,2025-08-06,Store,1041,Credit Card,,42.99,18.49,3.7,0.00,28.20,,,In-Store,false
102592,58,2025-08-02,Store,1046,Credit Card,,434.98,63.00,9.9,0.00,381.88,,,In-Store,false
102593,67,2025-08-11,Store,1002,Apple Pay,,49.99,0.00,3.9,0.00,53.89,,,In-Store,false
102600,46,2025-08-05,Store,1015,Credit Card,,74.99,0.00,8.7,0.00,83.69,,,In-Store,false
102604,46,2025-08-23,Store,1019,Credit Card,,299.96,14.40,6.0,0.00,291.56,,,In-Store,false
102607,84,2025-08-11,Store,1033,Credit Card,,319.98,0.00,3.5,0.00,323.48,,,In-Store,false
102610,39,2025-08-12,Store,1031,Credit Card,,129.99,0.00,12.3,0.00,142.29,,,In-Store,false
102613,95,2025-08-24,Store,1004,Credit Card,,49.99,3.00,3.9,0.00,50.89,,,In-Store,false
102617,2,2025-08-22,Store,1004,Credit Card,,129.99,0.00,11.3,0.00,141.29,,,In-Store,false
102630,81,2025-08-22,Store,1045,Credit Card,,169.99,0.00,2.6,0.00,172.59,,,In-Store,false
102634,51,2025-08-16,Store,1027,Cash,,129.98,2.85,12.2,0.00,139.33,,,In-Store,false
102636,53,2025-08-23,Store,1009,Apple Pay,,84.99,0.00,3.8,0.00,88.79,,,In-Store,false
102700,74,2025-09-14,Store,1012,Credit Card,,39.99,0.00,8.4,0.00,48.39,,,In-Store,false
102702,28,2025-09-30,Store,1043,Credit Card,,274.97,1.30,4.2,0.00,277.87,,,In-Store,false
102705,39,2025-09-14,Store,1030,Credit Card,,49.99,0.00,3.5,0.00,53.49,,,In-Store,false
102717,79,2025-09-17,Store,1004,Credit Card,,94.99,9.50,13.9,0.00,99.39,,,In-Store,false
102726,77,2025-09-25,Store,1015,Credit Card,,264.98,12.15,10.0,0.00,262.83,,,In-Store,false
102727,11,2025-09-04,Store,1047,Credit Card,,74.99,3.75,4.2,0.00,75.44,,,In-Store,false
102731,85,2025-09-18,Store,1020,Credit Card,,309.97,16.15,3.1,0.00,296.92,,,In-Store,false
102738,43,2025-09-13,Store,1002,Credit Card,,159.99,0.00,13.5,0.00,173.49,,,In-Store,false
102740,63,2025-09-06,Store,1032,Apple Pay,,159.99,4.80,6.7,0.00,161.89,,,In-Store,false
